date,likesCount,profileName,commentsCount,text,Cleaned_Text,Sentiment,Sentiment_Label
2020-09-17 14:36:44+00:00,0,de7a49bf19c361205023de1e45532d41adae65bdce5f7276136a74bc4a5e86ec,3.0,Can you show the correlation of earth temperatures and sun activity?,can you show the correlation of earth temperatures and sun activity,0.0,Neutral
2020-09-17 14:39:50+00:00,1,8aeea95ecbcc3b29e499cdeb08b4c25828bac77cdf313dc152cefee965fa1f6f,14.0,"Temperatures rising are from rising magma, that is what is warming ocean temperatures as well as land, and that is evident by increasing earthquakes and volcanic eruptions ",temperatures rising are from rising magma that is what is warming ocean temperatures as well as land and that is evident by increasing earthquakes and volcanic eruptions ,0.4019,Positive
2020-09-17 16:07:57+00:00,0,059636fa7cc819328b9d37780e46fd2e7a0b485df03dbfe97b07207076aaf45c,1.0,What would happen if we had Global Cooling????,what would happen if we had global cooling,0.0,Neutral
2020-09-17 17:39:29+00:00,0,07705f761133466307591ce3cd5732f2728d94bdb480b554c651fa7876821624,0.0,All I can say about all these changes----- I k ow these things must happen--& we get to watch it happening--in a way if you understand-(as nuch as a human can) it's kinda interesting---knowng what's on  the way,all i can say about all these changes i k ow these things must happen we get to watch it happeningin a way if you understandas nuch as a human can its kinda interestingknowng whats on  the way,0.0,Neutral
2020-09-17 17:56:19+00:00,0,122ab55a4da09cb3ce0bb6e3b129000faa44caf556bccbad4c8080b25945e03a,1.0,"This earth has been changing since its  conception 
I do believe in global warming.
I would do away with combustion engines,(instead of spending this countries money to pay you for. Buying   a car with better gas 
Mileage.
Like the President from 2008 to 2012 did when he first came Into office).
2nd I would eliminate all plastics.  When I was a kid we did not have much plastic.
Coffee was in tins
Water was in glasses, car headlights were all glass.
There was no island in the Pacific  made of a
Plastic.
  Alaska had glaciers that did  ot melt.
 Folks wise up and let's protect Gods gift to us
Mother Earth","this earth has been changing since its  conception 
i do believe in global warming
i would do away with combustion enginesinstead of spending this countries money to pay you for buying   a car with better gas 
mileage
like the president from  to  did when he first came into office
nd i would eliminate all plastics  when i was a kid we did not have much plastic
coffee was in tins
water was in glasses car headlights were all glass
there was no island in the pacific  made of a
plastic
  alaska had glaciers that did  ot melt
 folks wise up and lets protect gods gift to us
mother earth",0.9001,Positive
2020-09-18 04:03:50+00:00,0,e0f12dc4b7f8537751ef53f386476ccabe853e0197bb6323c66dfcb98156d4e3,0.0,In deed.,in deed,0.0,Neutral
2020-09-20 17:38:28+00:00,0,fd58df23a3969c7e89c194f8ee7ce0fd0153ba041213009b121e22461f503591,0.0,Bruce Threlfall,bruce threlfall,0.0,Neutral
2021-09-22 19:56:33+00:00,0,9633ba775252f88f7df3d237610393b7f96218070993cb627c6cd89cb5965056,0.0,Ruth Crowl Frank Bulbeck. Wow..,ruth crowl frank bulbeck wow,0.5859,Positive
2021-09-22 19:58:26+00:00,18,6598c51bdcd72dcf389ba6050ffbe6973a9cd8653c6f65b0465e5c50cb937124,0.0,"""  Where do you think September 2021 will be? "" ... since nothing's been done to stop the warming trend, somewhere above where it is now ...",  where do you think september  will be   since nothings been done to stop the warming trend somewhere above where it is now ,-0.1531,Negative
2021-09-22 20:23:40+00:00,4,b30b11aa9dbdae2cf34c9907f667ea8cfc36f92f7c9bec1aa055d9f1a1da7c86,36.0,If I were a gambling man I'd look at the pattern. Every year the temperature has risen the one following has been the same or cooler. I wouldn't be surprised to see that pattern broken though. :),if i were a gambling man id look at the pattern every year the temperature has risen the one following has been the same or cooler i wouldnt be surprised to see that pattern broken though ,-0.5812,Negative
2021-09-22 22:11:46+00:00,110,b1efe19dbac95ba7af0e7706446b060fb04a43e2f32a1c2612c686eb69cd7cd7,3.0,"I love watch NASA dunk on people who think they can ""debunk"" climate change",i love watch nasa dunk on people who think they can debunk climate change,0.6369,Positive
2021-09-22 22:32:27+00:00,0,1780815fd05f518ebb7f7c3f132070ff83f0b99de0ae3076147fa39475bd05e4,0.0,Oh dear,oh dear,0.3818,Positive
2021-09-22 22:33:02+00:00,9,377b27f9e618656e04f75b17a9f0f09570025c02eff6f73b122db161731b5d86,0.0,Denying human involvement in climate change does not change facts. The data is revealing.,denying human involvement in climate change does not change facts the data is revealing,-0.34,Negative
2021-09-22 22:45:02+00:00,6,c512092e288746fef00a465b5b87bb3909882db8dd19d0cec8f137ad11d95fe3,5.0,"Its about to be a survival for the fittest, whether you are aware of the causes or not.",its about to be a survival for the fittest whether you are aware of the causes or not,0.0,Neutral
2021-09-22 23:09:53+00:00,3,cc3fed3adbb1ffdf373f128a0ba373555d9ce43c503b5244573e0fbb18fb54f8,5.0,Oh my. I think there needs to be more done than just reducing carbon emissions.  I hope there is a plan b and plan c in the works.🤨,oh my i think there needs to be more done than just reducing carbon emissions  i hope there is a plan b and plan c in the works,0.4404,Positive
2021-09-22 23:33:48+00:00,9,ff1b7fe8e8b2508c5ee61b6043634f5c21403b9257ee4c76b6908e46e63bf87b,1.0,Time to really do something different. Time to build back better! Better! BETTER!,time to really do something different time to build back better better better,0.8271,Positive
2021-09-22 23:44:34+00:00,0,ff09b51636428b599e91d1d1e91916f09b8000cd141a95757b00cb6994683eed,0.0,sad that its just a matter of time now.,sad that its just a matter of time now,-0.4588,Negative
2021-09-22 23:57:58+00:00,2,427c1101266af7222c97bbe143d28d3aabf4b9bc85f055cf63d9d36f0bd215bd,6.0,I'm STILL waiting for that Next Ice Age scare in the '70s!,im still waiting for that next ice age scare in the s,-0.4939,Negative
2021-09-23 00:55:02+00:00,1,1df619eff3b4ffdcc871dd85a2b0a761d2b17b9749b3f86bbc53e76b2ff7a45b,10.0,"We need to do two things to ensure our species continuation, find other planets quickly. The need for deep space exploration is a must. literally families in space to ensure our continuation. And save our planet!!!! Really crack down with the 'Laws' on littering, pollution and stripping(mining, trees, even animals that. are becoming extinct).",we need to do two things to ensure our species continuation find other planets quickly the need for deep space exploration is a must literally families in space to ensure our continuation and save our planet really crack down with the laws on littering pollution and strippingmining trees even animals that are becoming extinct,0.8519,Positive
2021-09-23 01:14:47+00:00,22,4fef13bacf11f72e7f23e444535c17ab1ee5dc83dd22737c2c43eb385a1162af,3.0,"We have also in the UK lost much of our sea grass - that is also, like trees, very effective at taking CO2 out of the cycle, for quite a while.",we have also in the uk lost much of our sea grass  that is also like trees very effective at taking co out of the cycle for quite a while,0.5563,Positive
2021-09-23 01:45:28+00:00,0,dcde8615a107561ca6f3f6396cde46c4cfb0c02a38949a9422d9f0df95db1b07,0.0,.98 Lowest smoothing, lowest smoothing,-0.3818,Negative
2021-09-23 01:56:21+00:00,0,b5b3f39e64136cb2ab007273702ed4d393206210938aee1cc46b5839d82b96c6,0.0,It is going to get very bad.,it is going to get very bad,-0.5849,Negative
2021-09-23 01:57:43+00:00,1,f546bc199a9d0b745077424319b4cf56fb08d85d7b1d978011bd72d4a1a923f5,0.0,The ‘die back’ Is going to be horrendous. ,the die back is going to be horrendous ,-0.8271,Negative
2021-09-23 01:59:05+00:00,1,04959b34a32bfb9fc9da4a23dfb802442c9659486dcc52c7abd78a7b49964dde,2.0,"I hope for the Best.,  but it's Still Hot., and I have no idea how to react  about all this crazy Weather., and everything that is been Going on at this moment., the only think I can do is Pray for mercy.",i hope for the best  but its still hot and i have no idea how to react  about all this crazy weather and everything that is been going on at this moment the only think i can do is pray for mercy,0.5147,Positive
2021-09-23 02:04:13+00:00,37,d223bdbdb300829620b28e11d723bf6053bbc3cb334e79c9f5ff95aa216a0883,62.0,Blah blah blah. There is nothing man can do to stop this or create this. Remember when scientists said the next ice age is coming. When Al Gore said the world wouldn't make 2012. Remember how many times these climate scientists changed the data to prove their beliefs.  No offense NASA the data proves we are getting warmer. It does not prove However that man caused it.,blah blah blah there is nothing man can do to stop this or create this remember when scientists said the next ice age is coming when al gore said the world wouldnt make  remember how many times these climate scientists changed the data to prove their beliefs  no offense nasa the data proves we are getting warmer it does not prove however that man caused it,-0.5106,Negative
2021-09-23 02:08:08+00:00,0,6295c88a92f87a1d9e235b3380625c545970fdf78d54cd9bf41de8a4502b6697,0.0,"Meziah Jolley what money, exactly? ",meziah jolley what money exactly ,0.0,Neutral
2021-09-23 02:23:15+00:00,6,402431175ef450e39a771a8ed1da3f11a769b254b23aa9de411daf7c0d768c7e,7.0,Quit chopping down all the forest maybe that may help?  Or is someone going to tell me that doesn't play a role?,quit chopping down all the forest maybe that may help  or is someone going to tell me that doesnt play a role,0.169,Positive
2021-09-23 04:00:16+00:00,0,c42c7d9bb629b92dd3970fc2984f8f207fd892b54b1476f8d19cec6cae08b29c,1.0,From where we can download this data?,from where we can download this data,0.0,Neutral
2021-09-23 05:54:34+00:00,1,23ef84d46c4ddc62792a34b98009f5a6a11dea9c6c4cfa6d3281e3c5f9618a9e,1.0,Think how to neutralize the global warming?,think how to neutralize the global warming,0.1531,Positive
2021-09-23 06:16:50+00:00,0,3be71f4109d0847f786b0fa4838c6a6e01ed5c31a28ce9fa8da771d1f414dbee,0.0,Y vamos pa´riba...,y vamos pariba,0.0,Neutral
2021-09-23 07:53:27+00:00,10,c1c4bf7507d3629d395e4fdba9cf4e24e78be2edf65e59b6568ec48b766c7ac5,6.0,And in the last 20 years the variance is reduced by half or more. That probably means that the oceans are absorbing and releasing energy faster than they used to. That could be both the cause and the result of more severe weather systems. Just guessing.,and in the last  years the variance is reduced by half or more that probably means that the oceans are absorbing and releasing energy faster than they used to that could be both the cause and the result of more severe weather systems just guessing,-0.2006,Negative
2021-09-23 10:51:55+00:00,3,dc73761dc66ccdbf99cb8d98b880a6a32af6d44b0a6a8d144acba170e1cd36ff,0.0,When are we going to do something? ,when are we going to do something ,0.0,Neutral
2021-09-23 11:16:23+00:00,0,ac455b009551181fb5ac282ba7e51af59d12411212e61f3cf4f29396ab7eca70,1.0,"115 Times More Than Man

https://scitechdaily.com/deadwood-releasing-10-9-gigatons-of-carbon-every-year-more-than-all-fossil-fuel-emissions-combined/"," times more than man

",0.0,Neutral
2021-09-23 12:55:54+00:00,33,ba0d81858d0996f0b9466a6a4b20f842234bef39bcd6814a3a6c650a38980827,10.0,I’m amazed that we’ve been warned since the 70’s about greenhouse gases and I have seen little done over those years. My hopes were after the awareness was made so would action? And here we are. ,im amazed that weve been warned since the s about greenhouse gases and i have seen little done over those years my hopes were after the awareness was made so would action and here we are ,0.5994,Positive
2021-09-23 12:56:00+00:00,1,029488570297295be4b0484bd3e13bdc193fe57931de44fe75673d9ef769939c,3.0,Let’s see an eon of comparison…this short a sample is ridiculous.,lets see an eon of comparisonthis short a sample is ridiculous,-0.3612,Negative
2021-09-23 13:19:12+00:00,1,f43d4954e6f92d62c61a5165bdb6345d733e1ec0be1817a7dcb93436dc8936ba,4.0,"How much do this contribute to the sea level rise in oceans  
https://sealevel.nasa.gov/news/111/lasting-impressions-ice-age-echoes-affect-present-day-sea-level  Would be greatful for an answer","how much do this contribute to the sea level rise in oceans  
  would be greatful for an answer",0.0,Neutral
2021-09-23 13:22:46+00:00,0,59b38d6270004d21590ec207c1b9647d8bc36b10de50b08b2b1c23b3f9c97981,2.0,What caused the cooling after WW2?,what caused the cooling after ww,0.0,Neutral
2021-09-23 13:29:17+00:00,0,1caebe575414fb2ecd9758030b04fe8bc4ee4ce99235623f2e31851513caebc2,0.0,"Wow, cool! Or rather: not so cool!",wow cool or rather not so cool,0.8126,Positive
2021-09-23 13:30:37+00:00,2,829dc9cf8040b3d0ff2346acd5f785c162ca18e187c3c328f818252958aa449b,5.0,My understanding is that you don’t account for solar activity(flares) to the climate and attribute that data towards human caused change which skews the conclusion. The climate may be changing but the % of human caused climate change is almost negligible if you account for the data properly.  ,my understanding is that you dont account for solar activityflares to the climate and attribute that data towards human caused change which skews the conclusion the climate may be changing but the  of human caused climate change is almost negligible if you account for the data properly  ,0.0,Neutral
2021-09-23 13:37:52+00:00,15,e26cb43d3bff07af20d5156b206f42a6a610bdc148308db85aab2df7f908ba1a,5.0,"Scientific denial, are we coming to the Middle Ages? People are dening NASA observations, scientific conclusions. Internet is realising stupidity. What’s next? Flat Earth??",scientific denial are we coming to the middle ages people are dening nasa observations scientific conclusions internet is realising stupidity whats next flat earth,-0.4404,Negative
2021-09-23 13:38:47+00:00,0,4a1da7f9844c7fc2c70571988f8762d924f51d1695da7332b84cb5515a6420f4,0.0,Thank you for posting..and replying to the idiot deniers,thank you for postingand replying to the idiot deniers,-0.4404,Negative
2021-09-23 13:42:57+00:00,0,1608267cf78b51c8cd84f2e62fffbb3f6b25b465d0fb4b1bb2782e79c089bc32,1.0,"So, what you're say is we need more volcanic eruptions to blanket the earth with ash and cool it down? We're going to need Dr Evils help after all",so what youre say is we need more volcanic eruptions to blanket the earth with ash and cool it down were going to need dr evils help after all,0.0772,Positive
2021-09-23 13:48:22+00:00,10,b734b67891c1065bae0fef356a86c924bc9b191c0017fec980976b4e4bb4a178,6.0,"Earth goes through these cycles every so often, the weather people has only been keeping data for a very short time and want to teach us about how the Earth behaves from millions of years back to our present day……they are full of air……",earth goes through these cycles every so often the weather people has only been keeping data for a very short time and want to teach us about how the earth behaves from millions of years back to our present daythey are full of air,0.0772,Positive
2021-09-23 13:52:56+00:00,3,2cc4a31cc2674473c71f0e1050f1a6f4e4fc263fa751983bf0e4e6156fbaa807,11.0,So in 140 years we have a temperature anomaly of 1 degree.  😴,so in  years we have a temperature anomaly of  degree  ,0.0,Neutral
2021-09-23 13:59:46+00:00,1,31fd4cfea1a56eb21ad6a86ce4ed94e6a15e654b3557bfe451f0d70f45e39489,3.0,"We are still at the tail end of an ice age. 

The earth is SUPPOSED to be warming.

We just need to sequester the carbon we mined and turned to a gaseous phase ","we are still at the tail end of an ice age 

the earth is supposed to be warming

we just need to sequester the carbon we mined and turned to a gaseous phase ",0.1531,Positive
2021-09-23 14:34:29+00:00,0,f73ea951193cb14258aa44144cdbf5c104c58c056380e788599f385a4278a78b,0.0,😳,,0.0,Neutral
2021-09-23 14:37:35+00:00,3,eafcdce4a8cb381a77b6241fa2f17a756bbc514d9e6285808edc402aa8042985,0.0,"Our Planet is Hotter!!!
And Climate Change is Here !!!
These People are Experts !!!
Simple as That !!!
Now Let Me Put it To You This Way !!!
There is No Planet 🌎 B !!!!!!😠😎😷","our planet is hotter
and climate change is here 
these people are experts 
simple as that 
now let me put it to you this way 
there is no planet  b ",-0.296,Negative
2021-09-23 14:37:39+00:00,0,939fb8b34231537f5ed9e6c06d986dea159a7cfdc661c9b6172f71aaabb519ab,0.0,Andy Welborn,andy welborn,0.0,Neutral
2021-09-23 14:46:40+00:00,24,6081189669543489de1a89118af5054fee562ebba71e6736be721cbbc3ae04a8,0.0,"I miss my "" old school America""  where we turned to our scientists and doctors for  advice about issues of climate and public health.",i miss my  old school america  where we turned to our scientists and doctors for  advice about issues of climate and public health,-0.1531,Negative
2021-09-23 15:07:22+00:00,6,8b7c0494d6d63cabe0f53ddcb65ca7aab03d433450f9623a38924d81f199f9c8,1.0,"NASA climate, thank you ",nasa climate thank you ,0.3612,Positive
2021-09-23 15:07:41+00:00,1,39e09c244c9dbe192ef7e1418e2d67b43cac4bfcd2f2156bf581f47dec80adc7,0.0,Dalton Van Stratten this is interesting!  ,dalton van stratten this is interesting  ,0.4019,Positive
2021-09-23 15:13:56+00:00,6,5b3c8bcfdd0cc017403bc09e4bbd412576a52af1c1620e9be7e9fd34da11b016,0.0,Excellent reports by NASA.  Too bad be are living in an Era of celebrating ignorance.,excellent reports by nasa  too bad be are living in an era of celebrating ignorance,0.34,Positive
2021-09-23 15:15:01+00:00,0,384b9e3fbafdfb66132702df97b047a7384821f896b662dedf0495893e44938f,0.0,I thought it's stock market chart with indicator 😝,i thought its stock market chart with indicator ,0.0,Neutral
2021-09-23 15:23:31+00:00,11,72caca6b6ec41047d46a1973dd00db6c43ad114d8f1115864ba29855cecd1317,13.0,That is only 150 years of data. Periods of global heating and cooling have lasted for thousands of years according to geological data. The temperature could start a downward cycle at any time ,that is only  years of data periods of global heating and cooling have lasted for thousands of years according to geological data the temperature could start a downward cycle at any time ,0.0,Neutral
2021-09-23 15:25:33+00:00,1,239e403fd3f35ae7fa742f5658931ef0f7317c7ac3a788362f9b9ba67aaad92e,9.0,"One (1) degree C in 140 years...

...got it","one  degree c in  years

got it",0.0,Neutral
2021-09-23 15:26:38+00:00,9,72caca6b6ec41047d46a1973dd00db6c43ad114d8f1115864ba29855cecd1317,6.0,The three eruptions from 1880 through 1920 dumped huge amounts of pollution into the atmosphere. And gases that create atmospheric warming. ,the three eruptions from  through  dumped huge amounts of pollution into the atmosphere and gases that create atmospheric warming ,0.3182,Positive
2021-09-23 15:30:24+00:00,43,1ef73f9ec1c14a95fc917aacd50dca895110db5fcd309deca4edfac4ea80f046,8.0,"It's worth remembering that land surfaces (red, in the graph below) warm at about twice the rate of global mean temperature rise (green), and the Arctic is warming around three times faster than the global mean.  So, 2C of global warming would mean 4C of average warming on land, and 6C in the Arctic - these are huge changes over the space of a human lifetime, and we would struggle to adapt.  Best to do something about it soon-ish...",its worth remembering that land surfaces red in the graph below warm at about twice the rate of global mean temperature rise green and the arctic is warming around three times faster than the global mean  so c of global warming would mean c of average warming on land and c in the arctic  these are huge changes over the space of a human lifetime and we would struggle to adapt  best to do something about it soonish,0.8689,Positive
2021-09-23 15:35:49+00:00,0,b1673a2d2d243b6d2723e72e8e8e4259e5e30b36a5d268113386ad10e5f840e2,5.0,If Christians actually read their Bibles they would know that Climate Change is completely biblical! To deny climate change is to deny the Bible! ,if christians actually read their bibles they would know that climate change is completely biblical to deny climate change is to deny the bible ,-0.6517,Negative
2021-09-23 15:46:41+00:00,19,1d2d44b157b6f20753877910eca097c4c657e33f8e0bdf8d8458df5c3b771c40,0.0,The difficulty in arguing science with a scientist is that they know what they are talking about! 😁,the difficulty in arguing science with a scientist is that they know what they are talking about ,-0.6597,Negative
2021-09-23 16:00:27+00:00,3,675f39ef4e3015f163778765ab3727d67da4ed9d53a5e9957c546fbdbccfb1d7,3.0,"Okay Students...repeat after me truth NUCLEAR BOMBS EITHER BEING TESTED ABOVE OR BELOW GROUND NUKING  FORIEGN COUNTRIES!!!! And repeat the lie it's air pollution causing global warming. From your car factories, or coal factories, or air pollution from exhaust fumes from vehicles or candy factories or whatever government or eco friendly tree huggers says it is cuz they wouldn't lie and place a thousand taxable regulations on innocent people ever  😉",okay studentsrepeat after me truth nuclear bombs either being tested above or below ground nuking  foriegn countries and repeat the lie its air pollution causing global warming from your car factories or coal factories or air pollution from exhaust fumes from vehicles or candy factories or whatever government or eco friendly tree huggers says it is cuz they wouldnt lie and place a thousand taxable regulations on innocent people ever  ,0.872,Positive
2021-09-23 16:03:59+00:00,0,3c5ff2ebf3586a6519f16ac48dd19a33b484033edaa0dac585a4fcf37176ab02,5.0,Can we also get a data to the left of 1880?.. say 500 years span?,can we also get a data to the left of  say  years span,0.0,Neutral
2021-09-23 16:20:04+00:00,0,b13cb128cb5cd8a880890ab02474197420b7a7217f439a361d37a8b14a096984,2.0,Can we speak about a climate change based only on data between 1880 - 2020 ?,can we speak about a climate change based only on data between    ,0.0,Neutral
2021-09-23 16:20:52+00:00,0,61a06f14a1f5deeed14b8733ada57329c764b8a18a8537e4c0f72469f3a59160,0.0,unfortunatelly ,unfortunatelly ,0.0,Neutral
2021-09-23 16:21:13+00:00,0,3ba990384aaf2f007ae4480cb9175fb292748b46e21e61da2d61fcecbd9ba217,10.0,Remember the planet that we live on also went through an ice age....it goes through cycles. Js,remember the planet that we live on also went through an ice ageit goes through cycles js,0.0,Neutral
2021-09-23 16:21:44+00:00,2,96e765512d554411549cdcacf59e2cd0cb81c24ac037de4fc415ab0cf210ba1d,0.0,Why don't some people believe in science? I just don't understand,why dont some people believe in science i just dont understand,0.0,Neutral
2021-09-23 16:23:44+00:00,6,b4831bce3656c56d34735eb7a7ce20b5f69020b8cdd2feeb4e2d3bd0204bf750,11.0,I havent seen any difference  anywhere. Go ahead and push that agenda though!,i havent seen any difference  anywhere go ahead and push that agenda though,0.0,Neutral
2021-09-23 16:28:21+00:00,26,aa5f4af9e3a1e1400da5e430e19f9a25491f8fa5a2cc05c638c0734b288d5dff,18.0,Taking a 140 years of temperature readings on a planet that is 4.5 billion years old and use those to form a meaningful conclusion or find a pattern would be the same as me interviewing a 100 year old person for less than one second........ and use that information to then write their complete biography.,taking a  years of temperature readings on a planet that is  billion years old and use those to form a meaningful conclusion or find a pattern would be the same as me interviewing a  year old person for less than one second and use that information to then write their complete biography,0.3182,Positive
2021-09-23 17:16:06+00:00,0,b158e5b216072255b213492a837d504fb1a90e0180a5850b290890c9bfb3a199,1.0,"I don't understand the graph, what does it all mean?",i dont understand the graph what does it all mean,0.0,Neutral
2021-09-23 17:24:15+00:00,0,cd2db4bc760d8aa5f2acf5889c35800e4fa6390dd8714314ff6d0dd0ce596213,0.0,Lower,lower,-0.296,Negative
2021-09-23 17:33:32+00:00,0,b630dbbdf1eb00bff90a40d1fbfda7913d3b8ed968eb53e0385930c8e36427bc,1.0,Don’t worry.  It will start getting cooler now.  And when you’re freezing cold nobody will be talking about global warming.  Then it will be when will this freeze end.  It was a very mild summer in CA this year.  ,dont worry  it will start getting cooler now  and when youre freezing cold nobody will be talking about global warming  then it will be when will this freeze end  it was a very mild summer in ca this year  ,0.4322,Positive
2021-09-23 17:34:40+00:00,0,5cc8efc361a105e1e6a89cf2a868b47798778f6d1272ac1ca42d8b57de4128dc,0.0,😲,,0.0,Neutral
2021-09-23 17:36:51+00:00,0,a99697a533b0a85e404af48989b14a57620dc05e141698aa64fbe190424ffddd,0.0,"The question is, how can we help? Each of us could do a little everyday. I know many people who don’t recicle, and the amount of trash that is dumped into the oceans,lakes, rivers, mountains it is huge, if we all really care there lost of thinks we can do  to make the world a better place, lest get informed and help, let’s doit for the new generation.",the question is how can we help each of us could do a little everyday i know many people who dont recicle and the amount of trash that is dumped into the oceanslakes rivers mountains it is huge if we all really care there lost of thinks we can do  to make the world a better place lest get informed and help lets doit for the new generation,0.8329,Positive
2021-09-23 17:41:49+00:00,5,d1ba611e6675630031a7991eb70bf7867d53ee5fde42389a13d8d743ecfddfdc,2.0,"The deniers always with the same statements, again and again and again.",the deniers always with the same statements again and again and again,-0.2732,Negative
2021-09-23 18:12:08+00:00,10,c35f225c2f3a34583cd735a52123d4a6f7bbf9b838108cc371b347010547dc86,0.0,Thank you NASA Climate Change.  Your patience and thoroughness with deniers is remarkable.  We need more scientists like you that can explain things to the average person.  I hope to see more discussions like this.  This is the World's number one problem and no one wants to talk about it.,thank you nasa climate change  your patience and thoroughness with deniers is remarkable  we need more scientists like you that can explain things to the average person  i hope to see more discussions like this  this is the worlds number one problem and no one wants to talk about it,0.8341,Positive
2021-09-23 18:28:57+00:00,18,578e96bb97c8dc0404aa06c8727e4043e434a83af535ad86a5a9a59d08393c7d,0.0,"Thank you Nasa for explaining the scientific evidence. I enjoy reading your articles. I know that I'm not a scientist, but learning and having respect for our earth, should be our ultimate goal.",thank you nasa for explaining the scientific evidence i enjoy reading your articles i know that im not a scientist but learning and having respect for our earth should be our ultimate goal,0.7906,Positive
2021-09-23 19:01:20+00:00,0,7e6c23b3d1f973a0564755059c26ca6d8f8e003d6b6ade015692dc0df5093aa2,1.0,Humans are not understanding life on earth because we only started to study it. Funny that the universe allows us to pretend we have a clue what a warmer earth actually means. ,humans are not understanding life on earth because we only started to study it funny that the universe allows us to pretend we have a clue what a warmer earth actually means ,0.5719,Positive
2021-09-23 19:19:04+00:00,13,618694cb94be6a7c5b7e2edd736969288d82c86cdf1790b11154234401a71b56,18.0,"Climate change is a made up scenario from the dems…… seems they never complain about all the pollution & garbage in 3rd world countries….., only America where we have clean energy ",climate change is a made up scenario from the dems seems they never complain about all the pollution  garbage in rd world countries only america where we have clean energy ,0.7105,Positive
2021-09-23 19:19:59+00:00,0,0cb3ae5eba6d8a397a62c41a47dab2f98a004728a7c6580f85cd277585a595c8,1.0, How has The Sun changed in 100 years ..is it warmer for Earth, how has the sun changed in  years is it warmer for earth,0.296,Positive
2021-09-23 19:32:26+00:00,1,4b1e6cb3819fb2b0308baa4e6ad2a20217a2f4319bc3dbd829cbe865139b37bd,2.0,"I'd like to go back to 1880, please. ",id like to go back to  please ,0.5859,Positive
2021-09-23 19:46:23+00:00,1,63f3aac7c531942526fa8f6bc6103191d942fff5891d4cc9f6f454abc1d9349f,5.0,Only 140 years of data?? C'mon now! We've been going through the same cycles for eons...,only  years of data cmon now weve been going through the same cycles for eons,0.0,Neutral
2021-09-23 19:50:48+00:00,0,b1361c5e7de8ff562df3c52b1f70862c5273d6bcaa8d0cc5cc65894cd60876f8,0.0,Hot!,hot,0.0,Neutral
2021-09-23 20:22:47+00:00,1,91fb291d6366efcf8d9aa1166e6473d7533473fe7e821db4e9adc3694a9b02b0,1.0,"Someone forgot to mention to Florida that she was supposed to be warming. We haven't had an above average summer in 3 years now. I miss my childhood summers, when swimming was the only option.",someone forgot to mention to florida that she was supposed to be warming we havent had an above average summer in  years now i miss my childhood summers when swimming was the only option,0.0,Neutral
2021-09-23 21:04:00+00:00,1,1ef73f9ec1c14a95fc917aacd50dca895110db5fcd309deca4edfac4ea80f046,1.0,"Anthropogenic global warming is one symptom of a larger problem:  The fact that we have exceeded the capacity of the planet to support us.  We currently have no idea how to build a sustainable high technology civilisation, i.e. one that uses no finite natural resources, generates no pollution and produces no non-recyclable waste.  Moving away from fossil fuels is necessary, but nowhere near sufficient.  As a recent paper says:

""We cannot stress enough that a non-fossil energy regime simply cannot support anywhere close to the present human population of nearly eight billion; this urgently necessitates reducing human numbers as rapidly as possible to avoid unprecedented levels of social unrest and human suffering in the coming decades"".

https://www.mdpi.com/1996-1073/14/15/4508/htm","anthropogenic global warming is one symptom of a larger problem  the fact that we have exceeded the capacity of the planet to support us  we currently have no idea how to build a sustainable high technology civilisation ie one that uses no finite natural resources generates no pollution and produces no nonrecyclable waste  moving away from fossil fuels is necessary but nowhere near sufficient  as a recent paper says

we cannot stress enough that a nonfossil energy regime simply cannot support anywhere close to the present human population of nearly eight billion this urgently necessitates reducing human numbers as rapidly as possible to avoid unprecedented levels of social unrest and human suffering in the coming decades

",-0.2505,Negative
2021-09-23 21:25:04+00:00,5,3c06c7996fd77943d1777a8685cfc0ef1a28803c6ecb35e9f035c897d7c9a023,5.0,"As I understand it, even if we reduced emissions to pre-industrial age levels, we still have many meters of sea level rise baked into the oceans. Societies evolved in the relatively stable climate of the Holocene. It's time we developed adaptation approaches for societies that recognize transformation is inevitable and we have entered the Anthropocene. How, or if, societies can adapt is still unclear.",as i understand it even if we reduced emissions to preindustrial age levels we still have many meters of sea level rise baked into the oceans societies evolved in the relatively stable climate of the holocene its time we developed adaptation approaches for societies that recognize transformation is inevitable and we have entered the anthropocene how or if societies can adapt is still unclear,0.0516,Positive
2021-09-24 02:06:00+00:00,0,c6a68a5becee16e9773bf4cc949d1014680479fceddaf2cd0687076af05b994e,0.0,I don't know much but I think humanity need's to start taking better care of the planet and what has happened to cleaner energy sources?,i dont know much but i think humanity needs to start taking better care of the planet and what has happened to cleaner energy sources,0.9161,Positive
2021-09-24 02:44:02+00:00,0,eb28556d3dc3f2c1d50d3d7dffc2e60f57b3b10c4792ca7be7cb8f7e7f74efc1,0.0,Sukhwinder Singh,sukhwinder singh,0.0,Neutral
